name,slottime_GMT,slottype,slotavg,pointTitle
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-04 07:00:00,H,57245.2825,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-04 08:00:00,H,57716.8225,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-04 09:00:00,H,64757.785,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-04 10:00:00,H,71419.1275,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-04 11:00:00,H,75489.95,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-04 12:00:00,H,74059.295,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-04 13:00:00,H,74457.905,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-04 14:00:00,H,70269.115,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-04 15:00:00,H,66776.8675,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-04 16:00:00,H,59085.04,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-04 17:00:00,H,56643.5425,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-04 18:00:00,H,54429.0025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-04 19:00:00,H,52218.8925,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-04 20:00:00,H,50168.2575,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-04 21:00:00,H,48831.835,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-04 22:00:00,H,50101.4975,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-04 23:00:00,H,52163.8525,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 00:00:00,H,51768.965,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 01:00:00,H,51325.51,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 02:00:00,H,51312.525,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 03:00:00,H,52236.2275,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 04:00:00,H,52527.3275,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 05:00:00,H,51911.4225,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 06:00:00,H,52720.605,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 07:00:00,H,53992.8875,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 08:00:00,H,57593.625,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 09:00:00,H,64371.2775,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 10:00:00,H,69529.38,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 11:00:00,H,73865.445,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 12:00:00,H,81116.5925,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 13:00:00,H,65108.1275,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 14:00:00,H,55903.575,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 15:00:00,H,49496.1775,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 16:00:00,H,45827.0325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 17:00:00,H,45564.9375,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 18:00:00,H,37912.5675,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 19:00:00,H,35034.385,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 20:00:00,H,34865.175,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 21:00:00,H,34910.425,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 22:00:00,H,38320.9925,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-05 23:00:00,H,40704.545,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 00:00:00,H,45056.7775,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 01:00:00,H,48446.98,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 02:00:00,H,52538.1525,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 03:00:00,H,54770.595,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 04:00:00,H,53135.1175,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 05:00:00,H,54351.28,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 06:00:00,H,56148.3825,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 07:00:00,H,56651.0525,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 08:00:00,H,58995.2025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 09:00:00,H,66558.2525,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 10:00:00,H,70698.47,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 11:00:00,H,77147.1175,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 12:00:00,H,75471.8575,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 13:00:00,H,64395.485,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 14:00:00,H,45985.6,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 15:00:00,H,41645.4,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 16:00:00,H,37725.9575,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 17:00:00,H,36678.9425,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 18:00:00,H,36809.1875,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 19:00:00,H,35910.2375,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 20:00:00,H,35675.1925,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 21:00:00,H,35702.1075,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 22:00:00,H,36210.1775,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-06 23:00:00,H,39532.045,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 00:00:00,H,40054.0325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 01:00:00,H,39418.7625,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 02:00:00,H,40552.7675,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 03:00:00,H,39550.145,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 04:00:00,H,37891.69,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 05:00:00,H,36622.99,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 06:00:00,H,37393.8675,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 07:00:00,H,37538.5125,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 08:00:00,H,38097.89,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 09:00:00,H,44733.97,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 10:00:00,H,46355.795,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 11:00:00,H,49142.8875,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 12:00:00,H,48396.0225,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 13:00:00,H,47459.1025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 14:00:00,H,49713.3125,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 15:00:00,H,51085.145,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 16:00:00,H,58060.055,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 17:00:00,H,59316.8975,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 18:00:00,H,53415.755,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 19:00:00,H,48390.8775,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 20:00:00,H,48563.3575,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 21:00:00,H,50979.3225,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 22:00:00,H,57694.5225,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-07 23:00:00,H,60745.675,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 00:00:00,H,60118.46,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 01:00:00,H,60342.335,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 02:00:00,H,59747.695,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 03:00:00,H,61250.1775,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 04:00:00,H,60453.445,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 05:00:00,H,62287.115,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 06:00:00,H,61830.47,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 07:00:00,H,62855.9525,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 08:00:00,H,65228.3725,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 09:00:00,H,70647.11,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 10:00:00,H,72455.7575,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 11:00:00,H,73922.35,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 12:00:00,H,74873.3875,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 13:00:00,H,72785.8325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 14:00:00,H,66100.5025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 15:00:00,H,63053.2475,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 16:00:00,H,60989.9025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 17:00:00,H,58584.9175,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 18:00:00,H,58222.2,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 19:00:00,H,54908.9025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 20:00:00,H,54626.6425,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 21:00:00,H,52621.095,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 22:00:00,H,55217.51,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-08 23:00:00,H,58271.22,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 00:00:00,H,61540.7125,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 01:00:00,H,65323.775,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 02:00:00,H,66817.76,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 03:00:00,H,67501.895,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 04:00:00,H,64393.3325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 05:00:00,H,61264.1925,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 06:00:00,H,59217.9175,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 07:00:00,H,60101.9725,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 08:00:00,H,63131.5225,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 09:00:00,H,66175.5825,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 10:00:00,H,73297.59,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 11:00:00,H,77940.4075,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 12:00:00,H,75907.3075,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 13:00:00,H,65986.75,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 14:00:00,H,53999.47,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 15:00:00,H,47243.43,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 16:00:00,H,44946.96,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 17:00:00,H,44918.605,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 18:00:00,H,45516.17,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 19:00:00,H,46265.5575,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 20:00:00,H,46358.955,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 21:00:00,H,46669.7525,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 22:00:00,H,47431.7225,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-09 23:00:00,H,48332.63,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 00:00:00,H,49927.0525,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 01:00:00,H,50996.8175,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 02:00:00,H,54265.9475,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 03:00:00,H,53998.695,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 04:00:00,H,53084.1975,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 05:00:00,H,51944.4825,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 06:00:00,H,51082.11,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 07:00:00,H,52000.8975,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 08:00:00,H,53679.875,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 09:00:00,H,59191.9325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 10:00:00,H,66623.2425,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 11:00:00,H,70052.065,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 12:00:00,H,72161.0225,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 13:00:00,H,62639.37,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 14:00:00,H,55610.625,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 15:00:00,H,49638.185,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 16:00:00,H,46870.265,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 17:00:00,H,46720.89,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 18:00:00,H,44868.5175,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 19:00:00,H,44974.08,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 20:00:00,H,44117.89,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 21:00:00,H,43860.32,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 22:00:00,H,46474.0975,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-10 23:00:00,H,53152.4,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 00:00:00,H,57166.0575,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 01:00:00,H,60054.1175,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 02:00:00,H,64491.27,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 03:00:00,H,66136.3375,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 04:00:00,H,67155.9625,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 05:00:00,H,66718.01,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 06:00:00,H,71104.6575,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 07:00:00,H,71942.8675,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 08:00:00,H,76543.56,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 09:00:00,H,77771.63,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 10:00:00,H,81532.3625,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 11:00:00,H,82553.5425,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 12:00:00,H,78212.5675,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 13:00:00,H,64870.5925,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 14:00:00,H,50173.0525,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 15:00:00,H,45795.95,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 16:00:00,H,43114.2375,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 17:00:00,H,40009.55,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 18:00:00,H,38244.4175,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 19:00:00,H,37606.0325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 20:00:00,H,36499.5125,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 21:00:00,H,36280.8275,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 22:00:00,H,37601.165,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-11 23:00:00,H,42487.9625,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 00:00:00,H,43044.55,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 01:00:00,H,43333.545,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 02:00:00,H,45547.4275,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 03:00:00,H,45433.1325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 04:00:00,H,44373.96,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 05:00:00,H,45655.48,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 06:00:00,H,47375.0275,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 07:00:00,H,46887.755,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 08:00:00,H,49158.2875,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 09:00:00,H,53754.0575,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 10:00:00,H,59629.5925,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 11:00:00,H,63247.7675,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 12:00:00,H,63101.825,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 13:00:00,H,54183.2675,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 14:00:00,H,46287.52,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 15:00:00,H,43621.4925,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 16:00:00,H,39885.83,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 17:00:00,H,34706.0325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 18:00:00,H,36504.605,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 19:00:00,H,37357.135,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 20:00:00,H,37285.4075,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 21:00:00,H,36709.185,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 22:00:00,H,38457.0525,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-12 23:00:00,H,41102.7525,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-13 00:00:00,H,39453.0625,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-13 01:00:00,H,38128.0575,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-13 02:00:00,H,38783.475,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-13 03:00:00,H,38436.0225,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-13 04:00:00,H,36037.375,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-13 05:00:00,H,36622.8325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-13 06:00:00,H,37186.205,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-13 07:00:00,H,37102.2425,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-13 08:00:00,H,37015.1175,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-13 09:00:00,H,39034.41,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-13 10:00:00,H,43017.9325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-13 11:00:00,H,49267.845,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-13 12:00:00,H,48878.05,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-13 13:00:00,H,47238.7625,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-13 14:00:00,H,46663.965,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-13 15:00:00,H,46336.4475,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-13 16:00:00,H,44845.8825,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-13 17:00:00,H,43715.0475,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-13 18:00:00,H,51984.0125,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-13 19:00:00,H,64632.48,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-10-13 20:00:00,H,52417.23,Total Steam Export
